Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Salesperson,Sales,Total_Cost,Profit,Profit_Margin
ORD-04304,9/15/2025,Desk,Furniture,Faisalabad,1,523.55,260.47,Online,Bank Transfer,Ali,523.55,260.47,263.08,50.25
ORD-09163,12/29/2025,Desk,Furniture,Rawalpindi,7,699.21,222.25,Online,Credit Card,Maham,4894.47,1555.75,3338.72,68.21
ORD-04023,12/30/2025,Webcam,Accessories,Rawalpindi,9,144.25,31.18,Retail Store,Cash,Ali,1298.25,280.62,1017.63,78.38
ORD-07614,10/12/2025,Tablet,Electronics,Sialkot,4,622.86,287.51,Online,Cash,Ayesha,2491.44,1150.04,1341.4,53.84
ORD-05502,12/10/2025,External SSD,Electronics,Rawalpindi,9,100.27,74.41,Corporate,JazzCash,Usman,902.43,669.69,232.74,25.79
ORD-06361,1/18/2025,Laptop,Electronics,Karachi,4,1388.13,1123.95,Online,JazzCash,Hina,5552.52,4495.8,1056.72,19.03
ORD-08300,1/31/2025,Headphones,Accessories,Sialkot,10,173.85,129.23,Online,JazzCash,Usman,1738.5,1292.3,446.2,25.67
ORD-08909,4/29/2025,Keyboard,Accessories,Lahore,6,89.22,28.42,Corporate,Credit Card,Ayesha,535.32,170.52,364.8,68.15
ORD-04033,2/11/2025,Printer,Office,Faisalabad,9,224.15,134.43,Online,JazzCash,Sara,2017.35,1209.87,807.48,40.03
ORD-01196,8/10/2025,Desk,Furniture,Karachi,3,444.9,313.95,Retail Store,JazzCash,Maham,1334.7,941.85,392.85,29.43
ORD-09070,3/6/2025,Webcam,Accessories,Rawalpindi,2,63.92,26.89,Corporate,Cash,Sara,127.84,53.78,74.06,57.93
ORD-00880,10/29/2025,Wireless Mouse,Accessories,Peshawar,7,25.16,10.14,Online,JazzCash,Sara,176.12,70.98,105.14,59.7
ORD-04170,1/19/2025,Office Chair,Furniture,Faisalabad,8,382.78,238.45,Retail Store,Bank Transfer,Usman,3062.24,1907.6,1154.64,37.71
ORD-02546,4/1/2025,Printer,Office,Sialkot,1,329.26,221.81,Corporate,Credit Card,Bilal,329.26,221.81,107.45,32.63
ORD-05895,1/7/2025,Tablet,Electronics,Islamabad,8,792.1,561.13,Online,Credit Card,Usman,6336.8,4489.04,1847.76,29.16
ORD-05966,3/13/2025,Webcam,Accessories,Multan,6,130.11,42.67,Retail Store,JazzCash,Hamza,780.66,256.02,524.64,67.2
ORD-02961,10/24/2025,Headphones,Accessories,Rawalpindi,10,187.33,60.92,Corporate,Bank Transfer,Maham,1873.3,609.2,1264.1,67.48
ORD-06955,2/24/2025,Keyboard,Accessories,Peshawar,9,47.79,20.77,Retail Store,Credit Card,Ayesha,430.11,186.93,243.18,56.54
ORD-06108,6/27/2025,Tablet,Electronics,Multan,2,273.31,225.83,Online,Credit Card,Ayesha,546.62,451.66,94.96,17.37
ORD-08401,6/18/2025,Keyboard,Accessories,Sialkot,7,105.07,65.71,Corporate,Cash,Maham,735.49,459.97,275.52,37.46
ORD-00884,8/19/2025,Printer,Office,Peshawar,7,187.44,133.57,Retail Store,Cash,Danish,1312.08,934.99,377.09,28.74
ORD-04149,12/13/2025,Webcam,Accessories,Rawalpindi,10,104.47,37.55,Corporate,Bank Transfer,Ali,1044.7,375.5,669.2,64.06
ORD-04522,4/29/2025,Desk,Furniture,Peshawar,9,320.04,197.76,Online,Debit Card,Hamza,2880.36,1779.84,1100.52,38.21
ORD-07549,4/4/2025,Laptop,Electronics,Rawalpindi,5,1295.4,801.66,Corporate,Cash,Maham,6477,4008.3,2468.7,38.11
ORD-00212,8/27/2025,Laptop,Electronics,Lahore,4,1393.88,734,Online,Cash,Danish,5575.52,2936,2639.52,47.34
ORD-07399,1/1/2025,Printer,Office,Islamabad,7,264.39,236.45,Corporate,JazzCash,Hamza,1850.73,1655.15,195.58,10.57
ORD-03860,1/29/2025,Tablet,Electronics,Multan,6,532.4,259.84,Online,JazzCash,Ayesha,3194.4,1559.04,1635.36,51.19
ORD-02964,12/18/2025,Monitor,Electronics,Multan,9,293.9,196.5,Online,Debit Card,Maham,2645.1,1768.5,876.6,33.14
ORD-01958,8/21/2025,Tablet,Electronics,Faisalabad,1,411.76,227.48,Retail Store,Debit Card,Danish,411.76,227.48,184.28,44.75
ORD-09855,1/31/2025,Laptop,Electronics,Karachi,4,1137.99,733.48,Retail Store,Bank Transfer,Bilal,4551.96,2933.92,1618.04,35.55
ORD-08805,3/2/2025,External SSD,Electronics,Lahore,10,170.28,71.02,Corporate,Credit Card,Hina,1702.8,710.2,992.6,58.29
ORD-01439,9/12/2025,Monitor,Electronics,Rawalpindi,4,544.97,188.07,Retail Store,JazzCash,Zoya,2179.88,752.28,1427.6,65.49
ORD-00468,12/30/2025,Desk,Furniture,Multan,1,257.11,204.24,Corporate,Debit Card,Danish,257.11,204.24,52.87,20.56
ORD-05492,6/24/2025,Tablet,Electronics,Karachi,6,782.09,244.4,Retail Store,Credit Card,Maham,4692.54,1466.4,3226.14,68.75
ORD-03626,5/9/2025,Monitor,Electronics,Rawalpindi,1,347.05,311.79,Corporate,JazzCash,Sara,347.05,311.79,35.26,10.16
ORD-08507,2/16/2025,Printer,Office,Islamabad,7,306.62,134.75,Retail Store,Cash,Ali,2146.34,943.25,1203.09,56.05
ORD-08627,3/7/2025,Laptop,Electronics,Karachi,3,1449.36,795.69,Corporate,Bank Transfer,Zoya,4348.08,2387.07,1961.01,45.1
ORD-00697,6/4/2025,Tablet,Electronics,Faisalabad,10,593.4,348.5,Corporate,Debit Card,Hina,5934,3485,2449,41.27
ORD-06496,12/1/2025,Wireless Mouse,Accessories,Islamabad,7,35.44,18.87,Corporate,JazzCash,Ayesha,248.08,132.09,115.99,46.76
ORD-09668,7/3/2025,Monitor,Electronics,Multan,9,492.39,179.51,Online,Credit Card,Usman,4431.51,1615.59,2815.92,63.54
ORD-04565,6/22/2025,Laptop,Electronics,Multan,2,1031.03,750.19,Retail Store,JazzCash,Usman,2062.06,1500.38,561.68,27.24
ORD-06907,8/2/2025,Wireless Mouse,Accessories,Multan,2,29.61,19.68,Retail Store,Debit Card,Ali,59.22,39.36,19.86,33.54
ORD-01315,12/17/2025,Keyboard,Accessories,Islamabad,4,51.31,45.88,Online,Credit Card,Maham,205.24,183.52,21.72,10.58
ORD-07647,7/3/2025,Desk,Furniture,Sialkot,8,519.49,265.04,Online,Debit Card,Ayesha,4155.92,2120.32,2035.6,48.98
ORD-06454,7/15/2025,Keyboard,Accessories,Lahore,8,112.98,26.94,Online,Credit Card,Hamza,903.84,215.52,688.32,76.16
ORD-05112,5/23/2025,Keyboard,Accessories,Islamabad,2,37.46,27.37,Online,Cash,Sara,74.92,54.74,20.18,26.94
ORD-03707,4/2/2025,Headphones,Accessories,Sialkot,9,133.2,114.07,Corporate,Cash,Danish,1198.8,1026.63,172.17,14.36
ORD-00915,2/10/2025,Printer,Office,Lahore,4,369.44,125.43,Corporate,JazzCash,Ali,1477.76,501.72,976.04,66.05
ORD-00013,5/7/2025,Monitor,Electronics,Rawalpindi,6,320.3,154.26,Corporate,Credit Card,Hamza,1921.8,925.56,996.24,51.84
ORD-03705,11/28/2025,Monitor,Electronics,Islamabad,3,371.79,274.64,Retail Store,JazzCash,Ali,1115.37,823.92,291.45,26.13
ORD-09031,8/10/2025,Smartphone,Electronics,Peshawar,6,915.16,289.86,Corporate,Cash,Ali,5490.96,1739.16,3751.8,68.33
ORD-01537,8/5/2025,Wireless Mouse,Accessories,Lahore,2,75.46,52.39,Corporate,Cash,Hamza,150.92,104.78,46.14,30.57
ORD-00737,3/8/2025,Headphones,Accessories,Multan,4,171.98,124.96,Online,Debit Card,Usman,687.92,499.84,188.08,27.34
ORD-03533,9/7/2025,Smartphone,Electronics,Sialkot,9,870.09,434.26,Online,Credit Card,Sara,7830.81,3908.34,3922.47,50.09
ORD-08672,8/23/2025,Office Chair,Furniture,Lahore,6,365.5,141.58,Corporate,Cash,Usman,2193,849.48,1343.52,61.26
ORD-00454,1/19/2025,Headphones,Accessories,Multan,2,206.96,118.37,Retail Store,JazzCash,Hina,413.92,236.74,177.18,42.81
ORD-07147,12/12/2025,Headphones,Accessories,Lahore,3,82,49.08,Online,Credit Card,Hamza,246,147.24,98.76,40.15
ORD-00928,11/11/2025,Tablet,Electronics,Multan,10,559.79,275.38,Online,JazzCash,Bilal,5597.9,2753.8,2844.1,50.81
ORD-02821,11/14/2025,External SSD,Electronics,Islamabad,1,212.38,190.89,Corporate,Cash,Usman,212.38,190.89,21.49,10.12
ORD-04467,11/1/2025,Tablet,Electronics,Faisalabad,9,611.3,197.26,Corporate,Bank Transfer,Ayesha,5501.7,1775.34,3726.36,67.73
ORD-06691,9/24/2025,External SSD,Electronics,Islamabad,10,231.83,197.6,Online,JazzCash,Sara,2318.3,1976,342.3,14.77
ORD-06504,2/12/2025,Headphones,Accessories,Lahore,1,64.89,42.81,Retail Store,Bank Transfer,Bilal,64.89,42.81,22.08,34.03
ORD-00038,1/6/2025,Monitor,Electronics,Lahore,10,295.79,165.32,Corporate,JazzCash,Sara,2957.9,1653.2,1304.7,44.11
ORD-07862,12/16/2025,Headphones,Accessories,Islamabad,6,210.05,98.99,Retail Store,Bank Transfer,Danish,1260.3,593.94,666.36,52.87
ORD-03782,9/17/2025,Headphones,Accessories,Islamabad,8,77.43,49.98,Online,Credit Card,Ali,619.44,399.84,219.6,35.45
ORD-07667,11/9/2025,Webcam,Accessories,Islamabad,4,65.89,49.76,Corporate,Credit Card,Maham,263.56,199.04,64.52,24.48
ORD-08974,5/10/2025,Keyboard,Accessories,Faisalabad,10,45.4,30.33,Online,Cash,Hamza,454,303.3,150.7,33.19
ORD-07719,11/27/2025,Printer,Office,Rawalpindi,1,395.61,148.3,Online,Cash,Ayesha,395.61,148.3,247.31,62.51
ORD-00941,12/11/2025,Desk,Furniture,Lahore,8,531.56,428.2,Corporate,Cash,Danish,4252.48,3425.6,826.88,19.44
ORD-07390,12/25/2025,Smartphone,Electronics,Sialkot,8,453.87,271.66,Corporate,Bank Transfer,Danish,3630.96,2173.28,1457.68,40.15
ORD-03708,7/12/2025,Headphones,Accessories,Islamabad,3,141.73,110.23,Online,Debit Card,Bilal,425.19,330.69,94.5,22.23
ORD-04111,9/23/2025,External SSD,Electronics,Faisalabad,6,125.23,107.94,Retail Store,Credit Card,Ali,751.38,647.64,103.74,13.81
ORD-03425,7/31/2025,Office Chair,Furniture,Multan,9,307.82,134.76,Online,Cash,Ali,2770.38,1212.84,1557.54,56.22
ORD-05301,6/29/2025,External SSD,Electronics,Islamabad,10,240.05,72.38,Corporate,Debit Card,Sara,2400.5,723.8,1676.7,69.85
ORD-03092,2/15/2025,Desk,Furniture,Peshawar,1,336.25,296.88,Retail Store,Credit Card,Sara,336.25,296.88,39.37,11.71
ORD-04484,10/19/2025,Smartphone,Electronics,Faisalabad,5,581.66,279.2,Online,Credit Card,Bilal,2908.3,1396,1512.3,52
ORD-00739,10/2/2025,Printer,Office,Karachi,9,489.38,288.88,Retail Store,Debit Card,Hamza,4404.42,2599.92,1804.5,40.97
ORD-00539,11/29/2025,Webcam,Accessories,Lahore,10,136.69,92.89,Corporate,Debit Card,Sara,1366.9,928.9,438,32.04
ORD-06822,11/27/2025,Webcam,Accessories,Lahore,5,105.01,72.33,Online,Debit Card,Ayesha,525.05,361.65,163.4,31.12
ORD-04003,12/20/2025,Laptop,Electronics,Karachi,5,1279.77,757.95,Retail Store,Debit Card,Hamza,6398.85,3789.75,2609.1,40.77
ORD-01401,12/4/2025,External SSD,Electronics,Multan,2,196.21,122.18,Online,Debit Card,Maham,392.42,244.36,148.06,37.73
ORD-04092,3/16/2025,Office Chair,Furniture,Islamabad,9,176.35,143.04,Retail Store,Debit Card,Maham,1587.15,1287.36,299.79,18.89
ORD-09498,1/19/2025,Tablet,Electronics,Multan,5,463.29,325.68,Retail Store,Credit Card,Maham,2316.45,1628.4,688.05,29.7
ORD-02338,12/7/2025,Keyboard,Accessories,Karachi,10,88.6,22.27,Online,JazzCash,Maham,886,222.7,663.3,74.86
ORD-08217,2/6/2025,Headphones,Accessories,Karachi,5,82.12,67.78,Retail Store,Debit Card,Bilal,410.6,338.9,71.7,17.46
ORD-02237,8/16/2025,Headphones,Accessories,Rawalpindi,3,74.66,35.74,Corporate,JazzCash,Bilal,223.98,107.22,116.76,52.13
ORD-05564,2/25/2025,Printer,Office,Karachi,3,395.14,338.88,Online,JazzCash,Maham,1185.42,1016.64,168.78,14.24
ORD-01892,2/25/2025,External SSD,Electronics,Lahore,10,191.31,123.52,Online,Cash,Hamza,1913.1,1235.2,677.9,35.43
ORD-05366,8/29/2025,Wireless Mouse,Accessories,Peshawar,3,46.5,15.36,Retail Store,Debit Card,Hamza,139.5,46.08,93.42,66.97
ORD-08679,10/28/2025,Office Chair,Furniture,Lahore,6,188.24,139.14,Retail Store,JazzCash,Danish,1129.44,834.84,294.6,26.08
ORD-08782,4/2/2025,Office Chair,Furniture,Karachi,10,331.07,114.13,Corporate,Credit Card,Ayesha,3310.7,1141.3,2169.4,65.53
ORD-05279,4/15/2025,Webcam,Accessories,Peshawar,4,86.72,46.47,Online,Debit Card,Sara,346.88,185.88,161,46.41
ORD-02424,4/4/2025,Smartphone,Electronics,Multan,5,359.82,272.95,Online,JazzCash,Usman,1799.1,1364.75,434.35,24.14
ORD-06583,7/4/2025,Tablet,Electronics,Peshawar,1,583.39,267.47,Retail Store,Cash,Maham,583.39,267.47,315.92,54.15
ORD-06544,1/28/2025,Printer,Office,Karachi,1,297.66,146.58,Online,JazzCash,Hamza,297.66,146.58,151.08,50.76
ORD-07947,2/25/2025,Headphones,Accessories,Karachi,9,78.94,45.56,Corporate,Debit Card,Usman,710.46,410.04,300.42,42.29
ORD-02153,10/10/2025,Smartphone,Electronics,Lahore,6,1130.8,651.78,Retail Store,JazzCash,Hamza,6784.8,3910.68,2874.12,42.36
ORD-06683,10/24/2025,Laptop,Electronics,Faisalabad,6,1264.38,940.1,Retail Store,Cash,Zoya,7586.28,5640.6,1945.68,25.65
ORD-09032,7/27/2025,External SSD,Electronics,Islamabad,2,116.97,94.42,Corporate,Bank Transfer,Hamza,233.94,188.84,45.1,19.28
ORD-06274,2/18/2025,External SSD,Electronics,Sialkot,10,142.55,118.46,Retail Store,Bank Transfer,Usman,1425.5,1184.6,240.9,16.9
ORD-07119,1/17/2025,Office Chair,Furniture,Rawalpindi,3,339.6,247.77,Online,JazzCash,Hina,1018.8,743.31,275.49,27.04
ORD-04061,9/9/2025,Monitor,Electronics,Faisalabad,7,325.99,229.26,Online,Debit Card,Ayesha,2281.93,1604.82,677.11,29.67
ORD-05020,1/9/2025,Webcam,Accessories,Sialkot,6,71.55,35.29,Online,JazzCash,Ali,429.3,211.74,217.56,50.68
ORD-07402,1/31/2025,External SSD,Electronics,Multan,5,231.28,183.61,Retail Store,Cash,Usman,1156.4,918.05,238.35,20.61
ORD-07775,5/18/2025,Headphones,Accessories,Sialkot,4,201.12,62.74,Corporate,Credit Card,Bilal,804.48,250.96,553.52,68.8
ORD-03393,3/28/2025,Webcam,Accessories,Faisalabad,9,52.88,33.06,Online,Debit Card,Maham,475.92,297.54,178.38,37.48
ORD-06011,2/1/2025,Laptop,Electronics,Lahore,2,1463.82,921.86,Corporate,JazzCash,Hina,2927.64,1843.72,1083.92,37.02
ORD-01740,7/23/2025,Desk,Furniture,Islamabad,10,360.59,295.29,Online,Cash,Bilal,3605.9,2952.9,653,18.11
ORD-03509,2/16/2025,Office Chair,Furniture,Faisalabad,2,233.87,129.06,Online,Credit Card,Hamza,467.74,258.12,209.62,44.82
ORD-04610,3/17/2025,Tablet,Electronics,Faisalabad,7,298.69,249.33,Retail Store,Debit Card,Usman,2090.83,1745.31,345.52,16.53
ORD-05922,8/26/2025,Laptop,Electronics,Karachi,8,1299.15,728.01,Retail Store,Bank Transfer,Ayesha,10393.2,5824.08,4569.12,43.96
ORD-03575,2/4/2025,Desk,Furniture,Rawalpindi,2,405.96,192.1,Corporate,JazzCash,Zoya,811.92,384.2,427.72,52.68
ORD-01881,12/27/2025,Printer,Office,Sialkot,8,492.22,124.36,Online,Credit Card,Zoya,3937.76,994.88,2942.88,74.73
ORD-05497,12/11/2025,Wireless Mouse,Accessories,Faisalabad,5,51.75,43.32,Online,Cash,Danish,258.75,216.6,42.15,16.29
ORD-07039,10/31/2025,Smartphone,Electronics,Faisalabad,6,737.65,655.54,Corporate,JazzCash,Danish,4425.9,3933.24,492.66,11.13
ORD-09930,3/12/2025,Office Chair,Furniture,Rawalpindi,9,362.22,248.6,Online,JazzCash,Bilal,3259.98,2237.4,1022.58,31.37
ORD-04251,5/12/2025,Wireless Mouse,Accessories,Islamabad,6,80.94,25.57,Corporate,Bank Transfer,Usman,485.64,153.42,332.22,68.41
ORD-06548,9/25/2025,Wireless Mouse,Accessories,Rawalpindi,7,64.72,31.17,Retail Store,Cash,Usman,453.04,218.19,234.85,51.84
ORD-01564,8/26/2025,Desk,Furniture,Peshawar,9,442.11,263.55,Retail Store,Bank Transfer,Ali,3978.99,2371.95,1607.04,40.39
ORD-08740,3/7/2025,Desk,Furniture,Peshawar,2,403.46,282.87,Online,Credit Card,Ayesha,806.92,565.74,241.18,29.89
ORD-07679,7/16/2025,Wireless Mouse,Accessories,Faisalabad,9,32.63,27.87,Corporate,Bank Transfer,Danish,293.67,250.83,42.84,14.59
ORD-06415,2/16/2025,Monitor,Electronics,Rawalpindi,3,327.85,233.4,Corporate,Cash,Zoya,983.55,700.2,283.35,28.81
ORD-05664,2/12/2025,Tablet,Electronics,Rawalpindi,3,487.09,290.65,Online,Credit Card,Ali,1461.27,871.95,589.32,40.33
ORD-06453,9/17/2025,Webcam,Accessories,Faisalabad,4,157.77,33.94,Retail Store,Debit Card,Zoya,631.08,135.76,495.32,78.49
ORD-05462,1/6/2025,External SSD,Electronics,Sialkot,7,188.99,97.25,Corporate,Debit Card,Maham,1322.93,680.75,642.18,48.54
ORD-02908,6/17/2025,Laptop,Electronics,Islamabad,9,1025.1,913.78,Online,Credit Card,Hina,9225.9,8224.02,1001.88,10.86
ORD-07692,12/18/2025,Keyboard,Accessories,Lahore,5,107.52,62.91,Retail Store,Debit Card,Usman,537.6,314.55,223.05,41.49
ORD-08377,4/10/2025,Desk,Furniture,Sialkot,4,554.13,191.88,Online,Bank Transfer,Bilal,2216.52,767.52,1449,65.37
ORD-02234,12/16/2025,External SSD,Electronics,Karachi,7,140.75,100.03,Online,Credit Card,Hina,985.25,700.21,285.04,28.93
ORD-09294,6/8/2025,Monitor,Electronics,Faisalabad,4,412.39,340.59,Online,Debit Card,Ayesha,1649.56,1362.36,287.2,17.41
ORD-07294,6/11/2025,Desk,Furniture,Multan,10,616.91,266.16,Corporate,Cash,Sara,6169.1,2661.6,3507.5,56.86
ORD-06941,2/11/2025,Smartphone,Electronics,Sialkot,8,500.2,334.03,Retail Store,Bank Transfer,Maham,4001.6,2672.24,1329.36,33.22
ORD-03380,4/19/2025,Printer,Office,Faisalabad,5,199.86,122.5,Online,Cash,Ali,999.3,612.5,386.8,38.71
ORD-04376,3/21/2025,Wireless Mouse,Accessories,Lahore,3,69.27,43.65,Retail Store,Bank Transfer,Hamza,207.81,130.95,76.86,36.99
ORD-04368,4/6/2025,Wireless Mouse,Accessories,Faisalabad,2,86.01,21.04,Retail Store,Debit Card,Ayesha,172.02,42.08,129.94,75.54
ORD-08459,11/5/2025,Tablet,Electronics,Faisalabad,9,656.33,247.95,Corporate,Debit Card,Sara,5906.97,2231.55,3675.42,62.22
ORD-01347,1/8/2025,Webcam,Accessories,Sialkot,6,107.34,25.96,Corporate,Debit Card,Zoya,644.04,155.76,488.28,75.82
ORD-07121,7/9/2025,Laptop,Electronics,Sialkot,8,1388.45,1138.73,Online,Debit Card,Maham,11107.6,9109.84,1997.76,17.99
ORD-08967,3/17/2025,Monitor,Electronics,Sialkot,5,367.29,258.86,Retail Store,Cash,Sara,1836.45,1294.3,542.15,29.52
ORD-05677,2/24/2025,Smartphone,Electronics,Peshawar,9,1142.66,521.95,Online,Debit Card,Sara,10283.94,4697.55,5586.39,54.32
ORD-08117,11/2/2025,Smartphone,Electronics,Rawalpindi,8,745.63,623.95,Retail Store,Credit Card,Hina,5965.04,4991.6,973.44,16.32
ORD-01792,9/12/2025,Wireless Mouse,Accessories,Rawalpindi,5,45.23,14.86,Online,Debit Card,Ali,226.15,74.3,151.85,67.15
ORD-03300,4/12/2025,Tablet,Electronics,Karachi,3,693.67,536.04,Corporate,Credit Card,Danish,2081.01,1608.12,472.89,22.72
ORD-08972,4/6/2025,Smartphone,Electronics,Karachi,10,742.58,642.46,Online,Debit Card,Danish,7425.8,6424.6,1001.2,13.48
ORD-08700,3/2/2025,Desk,Furniture,Rawalpindi,7,588.41,331.61,Retail Store,Cash,Bilal,4118.87,2321.27,1797.6,43.64
ORD-02289,6/3/2025,Headphones,Accessories,Rawalpindi,7,105.98,33.9,Retail Store,Debit Card,Maham,741.86,237.3,504.56,68.01
ORD-05557,1/22/2025,Webcam,Accessories,Multan,3,62.29,32.28,Retail Store,Bank Transfer,Zoya,186.87,96.84,90.03,48.18
ORD-04048,2/8/2025,Laptop,Electronics,Sialkot,2,1207.47,1074.39,Corporate,Debit Card,Maham,2414.94,2148.78,266.16,11.02
ORD-05862,9/23/2025,Desk,Furniture,Lahore,8,675.71,195.57,Online,Credit Card,Sara,5405.68,1564.56,3841.12,71.06
ORD-07865,4/21/2025,Laptop,Electronics,Peshawar,9,1298.04,994.55,Online,,Bilal,11682.36,8950.95,2731.41,23.38
ORD-00834,11/7/2025,Tablet,Electronics,Faisalabad,10,789.69,462.25,Corporate,Cash,Hina,7896.9,4622.5,3274.4,41.46
ORD-09837,1/30/2025,Tablet,Electronics,Lahore,10,266.52,233.62,Online,Credit Card,Bilal,2665.2,2336.2,329,12.34
ORD-08742,5/26/2025,Laptop,Electronics,Rawalpindi,3,1032.61,867.41,Corporate,Credit Card,Bilal,3097.83,2602.23,495.6,16
ORD-08730,8/14/2025,Keyboard,Accessories,Peshawar,2,61,54.27,Online,Credit Card,Danish,122,108.54,13.46,11.03
ORD-02166,5/28/2025,Tablet,Electronics,Karachi,1,583.69,488.57,Corporate,Credit Card,Zoya,583.69,488.57,95.12,16.3
ORD-04706,8/12/2025,Monitor,Electronics,Multan,7,480.06,362.42,Retail Store,Credit Card,Ali,3360.42,2536.94,823.48,24.51
ORD-05061,1/15/2025,Laptop,Electronics,Multan,9,1262.98,1083.63,Corporate,Debit Card,Usman,11366.82,9752.67,1614.15,14.2
ORD-03150,1/8/2025,External SSD,Electronics,Multan,10,237.21,210.13,Online,Bank Transfer,Hamza,2372.1,2101.3,270.8,11.42
ORD-03033,12/20/2025,Monitor,Electronics,Rawalpindi,9,347.54,294.26,Online,Credit Card,Sara,3127.86,2648.34,479.52,15.33
ORD-06786,8/4/2025,Office Chair,Furniture,Karachi,1,423.48,274.79,Online,Cash,Hina,423.48,274.79,148.69,35.11
ORD-09947,12/20/2025,Office Chair,Furniture,Sialkot,3,437.33,291.83,Online,Credit Card,Danish,1311.99,875.49,436.5,33.27
ORD-04485,9/1/2025,Tablet,Electronics,Lahore,5,274.12,229.53,Corporate,Debit Card,Ayesha,1370.6,1147.65,222.95,16.27
ORD-04036,1/28/2025,Laptop,Electronics,Lahore,7,900.26,795.07,Retail Store,Credit Card,Sara,6301.82,5565.49,736.33,11.68
ORD-09904,10/25/2025,Office Chair,Furniture,Faisalabad,1,313.93,248.32,Corporate,Bank Transfer,Maham,313.93,248.32,65.61,20.9
ORD-02841,8/6/2025,Wireless Mouse,Accessories,Multan,9,48.48,20.15,Online,Cash,Bilal,436.32,181.35,254.97,58.44
ORD-02320,10/19/2025,External SSD,Electronics,Faisalabad,1,131.44,73.85,Retail Store,Bank Transfer,Usman,131.44,73.85,57.59,43.81
ORD-06879,8/7/2025,Smartphone,Electronics,Faisalabad,2,783.13,632.79,Online,Cash,Sara,1566.26,1265.58,300.68,19.2
ORD-07218,8/8/2025,External SSD,Electronics,Rawalpindi,7,83.8,65.62,Corporate,Credit Card,Zoya,586.6,459.34,127.26,21.69
ORD-02019,11/21/2025,External SSD,Electronics,Multan,5,269,70.58,Corporate,Bank Transfer,Zoya,1345,352.9,992.1,73.76
ORD-01198,6/24/2025,Keyboard,Accessories,Lahore,4,56.87,20.11,Corporate,JazzCash,Danish,227.48,80.44,147.04,64.64
ORD-08422,11/23/2025,Tablet,Electronics,Lahore,10,592.33,402.5,Corporate,Debit Card,Usman,5923.3,4025,1898.3,32.05
ORD-03995,10/20/2025,Printer,Office,Rawalpindi,3,316.99,149.67,Online,Cash,Danish,950.97,449.01,501.96,52.78
ORD-06044,8/6/2025,Laptop,Electronics,Rawalpindi,3,1481.21,798.48,Corporate,Debit Card,Hina,4443.63,2395.44,2048.19,46.09
ORD-08986,9/9/2025,Office Chair,Furniture,Rawalpindi,5,202.77,141.31,Online,Debit Card,Zoya,1013.85,706.55,307.3,30.31
ORD-01430,8/12/2025,Webcam,Accessories,Sialkot,8,49.48,27.49,Retail Store,Cash,Maham,395.84,219.92,175.92,44.44
ORD-05215,12/19/2025,Tablet,Electronics,Peshawar,1,578.43,281.92,Online,Debit Card,Hamza,578.43,281.92,296.51,51.26
ORD-03690,10/28/2025,Headphones,Accessories,Rawalpindi,4,157.1,67.87,Online,Bank Transfer,Ali,628.4,271.48,356.92,56.8
ORD-02885,3/1/2025,Monitor,Electronics,Lahore,5,540.54,326.47,Retail Store,Debit Card,Hina,2702.7,1632.35,1070.35,39.6
ORD-08830,1/31/2025,Headphones,Accessories,Karachi,10,149.77,104.4,Retail Store,Credit Card,Bilal,1497.7,1044,453.7,30.29
ORD-06128,8/16/2025,Keyboard,Accessories,Karachi,2,97.51,79.5,Retail Store,Credit Card,Danish,195.02,159,36.02,18.47
ORD-06422,9/9/2025,Keyboard,Accessories,Peshawar,1,73.19,65.12,Online,Bank Transfer,Ayesha,73.19,65.12,8.07,11.03
ORD-01154,11/18/2025,Smartphone,Electronics,Sialkot,1,706.61,338.16,Retail Store,JazzCash,Zoya,706.61,338.16,368.45,52.14
ORD-09210,12/15/2025,Tablet,Electronics,Islamabad,9,432.43,377.86,Online,Debit Card,Usman,3891.87,3400.74,491.13,12.62
ORD-03024,7/17/2025,Wireless Mouse,Accessories,Multan,8,27.79,10.35,Online,Cash,Sara,222.32,82.8,139.52,62.76
ORD-04249,8/30/2025,Webcam,Accessories,Rawalpindi,8,140.34,92.49,Online,JazzCash,Ali,1122.72,739.92,382.8,34.1
ORD-08739,10/8/2025,Printer,Office,Faisalabad,5,458.01,270.64,Retail Store,Credit Card,Ali,2290.05,1353.2,936.85,40.91
ORD-07302,5/6/2025,Tablet,Electronics,Peshawar,9,278.8,216.19,Corporate,JazzCash,Zoya,2509.2,1945.71,563.49,22.46
ORD-08544,8/25/2025,Wireless Mouse,Accessories,Multan,5,38.48,29.12,Online,Credit Card,Zoya,192.4,145.6,46.8,24.32
