Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Salesperson,Sales,Total_Cost,Profit,Profit_Margin,Order_Year,Order_Month,Order_Day
ORD-02214,2025-04-16,Smartphone,Electronics,Sialkot,1,799.45,694.84,Online,Debit Card,Usman,799.45,694.84,104.61,13.09,2025,4,16
ORD-01569,2025-08-15,Webcam,Accessories,Sialkot,4,50.67,31.23,Online,Debit Card,Danish,202.68,124.92,77.76,38.37,2025,8,15
ORD-07109,2025-08-14,Desk,Furniture,Karachi,4,371.15,234.11,Online,JazzCash,Bilal,1484.6,936.44,548.16,36.92,2025,8,14
ORD-02413,2025-12-27,Smartphone,Electronics,Peshawar,7,690.09,391.27,Corporate,Credit Card,Hina,4830.63,2738.89,2091.74,43.3,2025,12,27
ORD-00587,2025-12-25,Wireless Mouse,Accessories,Multan,7,29.73,23.54,Retail Store,Cash,Hamza,208.11,164.78,43.33,20.82,2025,12,25
ORD-05385,2025-12-28,External SSD,Electronics,Multan,4,186.78,146.89,Corporate,Cash,Zoya,747.12,587.56,159.56,21.36,2025,12,28
ORD-02031,2025-02-21,Smartphone,Electronics,Multan,6,308.04,270.58,Retail Store,Bank Transfer,Bilal,1848.24,1623.48,224.76,12.16,2025,2,21
ORD-06322,2025-05-28,Desk,Furniture,Sialkot,8,691.24,426.82,Corporate,JazzCash,Hina,5529.92,3414.56,2115.36,38.25,2025,5,28
ORD-09059,2025-07-30,Desk,Furniture,Rawalpindi,7,327.1,193.77,Corporate,Credit Card,Ali,2289.7,1356.39,933.31,40.76,2025,7,30
ORD-00336,2025-12-10,Monitor,Electronics,Karachi,2,275.23,211.23,Online,Credit Card,Bilal,550.46,422.46,128.0,23.25,2025,12,10
ORD-05584,2025-09-23,Headphones,Accessories,Islamabad,7,206.54,60.94,Online,Credit Card,Ayesha,1445.78,426.58,1019.2,70.49,2025,9,23
ORD-03510,2025-09-20,Smartphone,Electronics,Sialkot,6,1119.66,806.72,Corporate,Bank Transfer,Zoya,6717.96,4840.32,1877.64,27.95,2025,9,20
ORD-08518,2025-06-20,Laptop,Electronics,Karachi,1,1171.96,794.25,Retail Store,Credit Card,Hina,1171.96,794.25,377.71,32.23,2025,6,20
ORD-07224,2025-08-05,Tablet,Electronics,Karachi,10,770.57,500.76,Corporate,JazzCash,Ayesha,7705.7,5007.6,2698.1,35.01,2025,8,5
ORD-03835,2025-09-06,Tablet,Electronics,Sialkot,3,791.74,362.95,Corporate,JazzCash,Ali,2375.22,1088.85,1286.37,54.16,2025,9,6
ORD-02849,2025-07-28,Monitor,Electronics,Sialkot,2,483.77,337.3,Online,Credit Card,Zoya,967.54,674.6,292.94,30.28,2025,7,28
ORD-05738,2025-07-07,Smartphone,Electronics,Karachi,7,1074.14,703.82,Retail Store,Cash,Hina,7518.98,4926.74,2592.24,34.48,2025,7,7
ORD-09564,2025-12-05,External SSD,Electronics,Islamabad,3,285.66,57.36,Retail Store,Bank Transfer,Ali,856.98,172.08,684.9,79.92,2025,12,5
ORD-08716,2025-11-28,Headphones,Accessories,Islamabad,3,77.41,61.94,Online,Credit Card,Danish,232.23,185.82,46.41,19.98,2025,11,28
ORD-00024,2025-02-22,Wireless Mouse,Accessories,Peshawar,7,27.24,18.53,Online,Credit Card,Zoya,190.68,129.71,60.97,31.98,2025,2,22
ORD-09881,2025-07-22,Keyboard,Accessories,Islamabad,9,112.89,38.55,Online,Credit Card,Danish,1016.01,346.95,669.06,65.85,2025,7,22
ORD-03699,2025-11-12,Webcam,Accessories,Sialkot,1,89.05,68.7,Corporate,Credit Card,Hamza,89.05,68.7,20.35,22.85,2025,11,12
ORD-02616,2025-02-06,Webcam,Accessories,Peshawar,6,50.59,38.17,Retail Store,Debit Card,Usman,303.54,229.02,74.52,24.55,2025,2,6
ORD-09234,2025-10-26,Headphones,Accessories,Islamabad,2,115.36,72.84,Corporate,Debit Card,Ali,230.72,145.68,85.04,36.86,2025,10,26
ORD-04626,2025-01-29,Wireless Mouse,Accessories,Lahore,5,62.93,10.74,Online,Debit Card,Hina,314.65,53.7,260.95,82.93,2025,1,29
ORD-00382,2025-01-15,Headphones,Accessories,Sialkot,8,134.08,41.24,Online,Bank Transfer,Maham,1072.64,329.92,742.72,69.24,2025,1,15
ORD-01517,2025-03-19,Monitor,Electronics,Faisalabad,5,462.06,193.52,Retail Store,Bank Transfer,Zoya,2310.3,967.6,1342.7,58.12,2025,3,19
ORD-02620,2025-11-18,External SSD,Electronics,Multan,3,148.77,104.89,Retail Store,Credit Card,Bilal,446.31,314.67,131.64,29.5,2025,11,18
ORD-02418,2025-01-05,Keyboard,Accessories,Islamabad,3,56.83,33.55,Online,JazzCash,Hina,170.49,100.65,69.84,40.96,2025,1,5
ORD-05213,2025-01-02,Desk,Furniture,Rawalpindi,5,501.37,235.32,Corporate,Cash,Danish,2506.85,1176.6,1330.25,53.06,2025,1,2
ORD-00790,2025-02-16,Tablet,Electronics,Lahore,9,318.54,240.66,Online,Debit Card,Maham,2866.86,2165.94,700.92,24.45,2025,2,16
ORD-08254,2025-06-15,Office Chair,Furniture,Multan,8,329.25,113.46,Retail Store,Bank Transfer,Hina,2634.0,907.68,1726.32,65.54,2025,6,15
ORD-09612,2025-06-01,Tablet,Electronics,Lahore,10,252.34,208.71,Online,JazzCash,Ali,2523.4,2087.1,436.3,17.29,2025,6,1
ORD-04292,2025-08-27,External SSD,Electronics,Rawalpindi,4,203.5,92.41,Retail Store,Credit Card,Sara,814.0,369.64,444.36,54.59,2025,8,27
ORD-08261,2025-06-13,Laptop,Electronics,Multan,3,1496.57,1067.83,Online,Credit Card,Usman,4489.71,3203.49,1286.22,28.65,2025,6,13
ORD-03442,2025-12-06,Keyboard,Accessories,Karachi,7,86.32,63.31,Retail Store,Credit Card,Danish,604.24,443.17,161.07,26.66,2025,12,6
ORD-01150,2025-03-26,Desk,Furniture,Islamabad,10,420.33,350.23,Online,Bank Transfer,Hina,4203.3,3502.3,701.0,16.68,2025,3,26
ORD-03209,2025-12-06,Webcam,Accessories,Islamabad,2,66.02,42.63,Online,Debit Card,Zoya,132.04,85.26,46.78,35.43,2025,12,6
ORD-01384,2025-01-24,Tablet,Electronics,Rawalpindi,2,427.45,363.53,Corporate,Cash,Maham,854.9,727.06,127.84,14.95,2025,1,24
ORD-01731,2025-04-26,Office Chair,Furniture,Islamabad,10,415.37,172.12,Corporate,Cash,Danish,4153.7,1721.2,2432.5,58.56,2025,4,26
ORD-02555,2025-10-17,Webcam,Accessories,Islamabad,10,94.47,27.83,Retail Store,JazzCash,Usman,944.7,278.3,666.4,70.54,2025,10,17
ORD-01902,2025-07-12,Tablet,Electronics,Peshawar,9,345.97,232.03,Retail Store,JazzCash,Zoya,3113.73,2088.27,1025.46,32.93,2025,7,12
ORD-09582,2025-03-01,Headphones,Accessories,Multan,6,91.87,64.92,Online,Bank Transfer,Danish,551.22,389.52,161.7,29.33,2025,3,1
ORD-01786,2025-05-26,Laptop,Electronics,Sialkot,6,1430.55,1059.88,Corporate,Bank Transfer,Hina,8583.3,6359.28,2224.02,25.91,2025,5,26
ORD-02517,2025-11-25,Monitor,Electronics,Faisalabad,6,387.79,172.53,Online,Bank Transfer,Ali,2326.74,1035.18,1291.56,55.51,2025,11,25
ORD-02120,2025-08-07,Keyboard,Accessories,Multan,3,63.44,44.3,Online,Credit Card,Zoya,190.32,132.9,57.42,30.17,2025,8,7
ORD-04673,2025-08-16,Printer,Office,Multan,10,414.97,303.31,Corporate,Bank Transfer,Hina,4149.7,3033.1,1116.6,26.91,2025,8,16
ORD-00971,2025-04-09,Wireless Mouse,Accessories,Peshawar,8,68.65,39.96,Online,Credit Card,Danish,549.2,319.68,229.52,41.79,2025,4,9
ORD-04686,2025-12-28,Wireless Mouse,Accessories,Sialkot,1,38.93,27.15,Corporate,JazzCash,Hamza,38.93,27.15,11.78,30.26,2025,12,28
ORD-08833,2025-02-26,Office Chair,Furniture,Lahore,10,299.23,121.03,Corporate,Bank Transfer,Usman,2992.3,1210.3,1782.0,59.55,2025,2,26
ORD-05900,2025-02-17,Laptop,Electronics,Sialkot,2,936.61,660.35,Retail Store,Debit Card,Ali,1873.22,1320.7,552.52,29.5,2025,2,17
ORD-04950,2025-01-06,Office Chair,Furniture,Islamabad,6,346.76,222.46,Retail Store,Credit Card,Hamza,2080.56,1334.76,745.8,35.85,2025,1,6
ORD-01027,2025-10-08,Laptop,Electronics,Faisalabad,4,1273.63,762.92,Corporate,Cash,Zoya,5094.52,3051.68,2042.84,40.1,2025,10,8
ORD-08600,2025-12-17,Office Chair,Furniture,Karachi,7,361.57,216.21,Corporate,Credit Card,Hamza,2530.99,1513.47,1017.52,40.2,2025,12,17
ORD-05000,2025-05-17,Desk,Furniture,Lahore,4,344.51,263.42,Corporate,JazzCash,Usman,1378.04,1053.68,324.36,23.54,2025,5,17
ORD-05437,2025-03-08,Desk,Furniture,Multan,7,597.35,364.55,Retail Store,Cash,Usman,4181.45,2551.85,1629.6,38.97,2025,3,8
ORD-01113,2025-06-19,Printer,Office,Lahore,4,222.18,189.02,Online,Cash,Hina,888.72,756.08,132.64,14.92,2025,6,19
ORD-02847,2025-07-15,Tablet,Electronics,Karachi,4,268.66,217.57,Online,Bank Transfer,Danish,1074.64,870.28,204.36,19.02,2025,7,15
ORD-07252,2025-03-18,Desk,Furniture,Faisalabad,6,541.64,383.2,Retail Store,0,Bilal,3249.84,2299.2,950.64,29.25,2025,3,18
ORD-09239,2025-04-28,Printer,Office,Karachi,3,252.42,180.25,Online,JazzCash,Danish,757.26,540.75,216.51,28.59,2025,4,28
ORD-01733,2025-02-09,Monitor,Electronics,Islamabad,6,247.34,209.24,Retail Store,Debit Card,Ali,1484.04,1255.44,228.6,15.4,2025,2,9
ORD-01218,2025-06-16,Tablet,Electronics,Rawalpindi,4,403.69,242.86,Online,Debit Card,Maham,1614.76,971.44,643.32,39.84,2025,6,16
ORD-07812,2025-08-14,Smartphone,Electronics,Sialkot,10,501.58,400.37,Corporate,JazzCash,Sara,5015.8,4003.7,1012.1,20.18,2025,8,14
ORD-08751,2025-11-12,Webcam,Accessories,Sialkot,3,80.82,38.4,Corporate,Debit Card,Sara,242.46,115.2,127.26,52.49,2025,11,12
ORD-04093,2025-10-25,Wireless Mouse,Accessories,Peshawar,5,76.69,43.28,Corporate,Debit Card,Hamza,383.45,216.4,167.05,43.57,2025,10,25
ORD-06204,2025-01-05,Keyboard,Accessories,Peshawar,2,36.25,25.01,Retail Store,Credit Card,Sara,72.5,50.02,22.48,31.01,2025,1,5
ORD-00783,2025-09-23,Wireless Mouse,Accessories,Lahore,8,89.81,25.76,Online,Cash,Ayesha,718.48,206.08,512.4,71.32,2025,9,23
ORD-02957,2025-08-26,Office Chair,Furniture,Sialkot,9,392.0,116.01,Corporate,JazzCash,Sara,3528.0,1044.09,2483.91,70.41,2025,8,26
ORD-02276,2025-09-14,Wireless Mouse,Accessories,Sialkot,2,55.65,39.96,Retail Store,Cash,Ayesha,111.3,79.92,31.38,28.19,2025,9,14
ORD-06055,2025-06-25,Headphones,Accessories,Sialkot,3,159.87,52.41,Corporate,Cash,Usman,479.61,157.23,322.38,67.22,2025,6,25
ORD-09669,2025-05-03,External SSD,Electronics,Karachi,6,239.26,144.92,Retail Store,JazzCash,Maham,1435.56,869.52,566.04,39.43,2025,5,3
ORD-06682,2025-03-02,Keyboard,Accessories,Islamabad,3,42.1,31.44,Retail Store,Bank Transfer,Hina,126.3,94.32,31.98,25.32,2025,3,2
ORD-08931,2025-03-02,Webcam,Accessories,Multan,10,117.21,31.79,Online,JazzCash,Usman,1172.1,317.9,854.2,72.88,2025,3,2
ORD-08832,2025-10-14,Office Chair,Furniture,Sialkot,4,223.46,126.21,Corporate,Debit Card,Danish,893.84,504.84,389.0,43.52,2025,10,14
ORD-03996,2025-03-14,Headphones,Accessories,Rawalpindi,4,188.74,102.94,Online,Bank Transfer,Ali,754.96,411.76,343.2,45.46,2025,3,14
ORD-04741,2025-10-28,Wireless Mouse,Accessories,Faisalabad,9,66.64,11.38,Online,JazzCash,Hamza,599.76,102.42,497.34,82.92,2025,10,28
ORD-01693,2025-12-03,Office Chair,Furniture,Multan,9,428.42,168.51,Corporate,Credit Card,Bilal,3855.78,1516.59,2339.19,60.67,2025,12,3
ORD-02109,2025-05-05,Desk,Furniture,Rawalpindi,5,373.22,233.15,Corporate,Bank Transfer,Maham,1866.1,1165.75,700.35,37.53,2025,5,5
ORD-02037,2025-03-21,Printer,Office,Lahore,2,211.34,171.63,Corporate,Bank Transfer,Danish,422.68,343.26,79.42,18.79,2025,3,21
ORD-09853,2025-02-20,External SSD,Electronics,Lahore,2,91.25,72.66,Online,Debit Card,Hina,182.5,145.32,37.18,20.37,2025,2,20
ORD-02615,2025-12-13,Monitor,Electronics,Faisalabad,7,518.75,282.58,Corporate,Debit Card,Maham,3631.25,1978.06,1653.19,45.53,2025,12,13
ORD-08557,2025-03-22,Monitor,Electronics,Sialkot,2,505.4,398.17,Corporate,Bank Transfer,Usman,1010.8,796.34,214.46,21.22,2025,3,22
ORD-00287,2025-03-13,Desk,Furniture,Peshawar,9,298.9,192.29,Online,JazzCash,Maham,2690.1,1730.61,959.49,35.67,2025,3,13
ORD-07948,2025-12-29,Headphones,Accessories,Faisalabad,1,116.08,33.73,Retail Store,Bank Transfer,Zoya,116.08,33.73,82.35,70.94,2025,12,29
ORD-09704,2025-06-04,Headphones,Accessories,Sialkot,3,134.02,46.17,Online,Debit Card,Bilal,402.06,138.51,263.55,65.55,2025,6,4
ORD-05764,2025-09-26,Monitor,Electronics,Faisalabad,3,297.15,172.04,Online,Bank Transfer,Hina,891.45,516.12,375.33,42.1,2025,9,26
ORD-05689,2025-10-25,Smartphone,Electronics,Islamabad,10,964.4,386.71,Online,Bank Transfer,Sara,9644.0,3867.1,5776.9,59.9,2025,10,25
ORD-02271,2025-11-13,Smartphone,Electronics,Sialkot,7,462.2,305.74,Corporate,Credit Card,Usman,3235.4,2140.18,1095.22,33.85,2025,11,13
ORD-09376,2025-08-21,Desk,Furniture,Rawalpindi,3,350.04,278.79,Online,Bank Transfer,Hamza,1050.12,836.37,213.75,20.35,2025,8,21
ORD-09060,2025-11-10,Monitor,Electronics,Lahore,3,525.12,188.83,Retail Store,Debit Card,Usman,1575.36,566.49,1008.87,64.04,2025,11,10
ORD-03320,2025-04-22,Smartphone,Electronics,Sialkot,1,741.84,457.04,Online,Credit Card,Maham,741.84,457.04,284.8,38.39,2025,4,22
ORD-08656,2025-08-09,Desk,Furniture,Faisalabad,3,429.83,319.47,Retail Store,Debit Card,Sara,1289.49,958.41,331.08,25.68,2025,8,9
ORD-09226,2025-12-10,Wireless Mouse,Accessories,Peshawar,3,80.29,52.65,Retail Store,JazzCash,Ayesha,240.87,157.95,82.92,34.43,2025,12,10
ORD-00564,2025-05-23,Monitor,Electronics,Sialkot,4,305.04,171.16,Corporate,Credit Card,Sara,1220.16,684.64,535.52,43.89,2025,5,23
ORD-00292,2025-02-21,Smartphone,Electronics,Rawalpindi,8,909.94,707.83,Online,JazzCash,Hamza,7279.52,5662.64,1616.88,22.21,2025,2,21
ORD-06707,2025-10-24,Keyboard,Accessories,Peshawar,1,110.65,78.56,Retail Store,Cash,Maham,110.65,78.56,32.09,29.0,2025,10,24
ORD-07524,2025-01-24,Laptop,Electronics,Rawalpindi,2,1012.8,744.1,Corporate,Debit Card,Hamza,2025.6,1488.2,537.4,26.53,2025,1,24
ORD-05255,2025-03-13,Headphones,Accessories,Sialkot,1,101.48,71.06,Online,Debit Card,Danish,101.48,71.06,30.42,29.98,2025,3,13
ORD-00170,2025-04-19,Webcam,Accessories,Lahore,8,87.69,46.83,Corporate,Cash,Maham,701.52,374.64,326.88,46.6,2025,4,19
ORD-00268,2025-03-03,Webcam,Accessories,Peshawar,10,152.72,38.15,Online,Debit Card,Usman,1527.2,381.5,1145.7,75.02,2025,3,3
ORD-05153,2025-12-17,Office Chair,Furniture,Faisalabad,4,361.03,101.91,Corporate,Bank Transfer,Hina,1444.12,407.64,1036.48,71.77,2025,12,17
ORD-07740,2025-08-03,Printer,Office,Karachi,4,495.52,250.72,Online,Cash,Hina,1982.08,1002.88,979.2,49.4,2025,8,3
ORD-09140,2025-12-10,Wireless Mouse,Accessories,Lahore,7,80.27,49.65,Online,Credit Card,Maham,561.89,347.55,214.34,38.15,2025,12,10
ORD-08283,2025-12-02,Office Chair,Furniture,Faisalabad,8,274.84,186.04,Corporate,Cash,Maham,2198.72,1488.32,710.4,32.31,2025,12,2
ORD-00316,2025-04-05,Webcam,Accessories,Multan,6,144.66,77.22,Corporate,Credit Card,Hamza,867.96,463.32,404.64,46.62,2025,4,5
ORD-04634,2025-02-22,Laptop,Electronics,Karachi,1,922.6,654.43,Online,Credit Card,Maham,922.6,654.43,268.17,29.07,2025,2,22
ORD-05278,2025-02-01,Desk,Furniture,Lahore,4,445.17,375.32,Retail Store,Debit Card,Ayesha,1780.68,1501.28,279.4,15.69,2025,2,1
ORD-05248,2025-07-29,Webcam,Accessories,Rawalpindi,8,74.54,47.2,Retail Store,Credit Card,Zoya,596.32,377.6,218.72,36.68,2025,7,29
ORD-00246,2025-06-02,Headphones,Accessories,Karachi,2,70.13,56.32,Corporate,Cash,Hamza,140.26,112.64,27.62,19.69,2025,6,2
ORD-00253,2025-05-22,Keyboard,Accessories,Lahore,8,60.65,51.23,Online,JazzCash,Maham,485.2,409.84,75.36,15.53,2025,5,22
ORD-01124,2025-05-12,Webcam,Accessories,Lahore,6,87.72,48.24,Online,JazzCash,Hina,526.32,289.44,236.88,45.01,2025,5,12
ORD-07579,2025-07-09,External SSD,Electronics,Multan,1,193.91,166.82,Corporate,Cash,Maham,193.91,166.82,27.09,13.97,2025,7,9
ORD-09805,2025-01-13,Tablet,Electronics,Karachi,7,462.4,230.67,Online,Cash,Ayesha,3236.8,1614.69,1622.11,50.11,2025,1,13
ORD-00051,2025-09-26,Tablet,Electronics,Sialkot,4,424.9,282.12,Corporate,JazzCash,Hina,1699.6,1128.48,571.12,33.6,2025,9,26
ORD-06867,2025-10-05,Tablet,Electronics,Peshawar,10,381.6,299.44,Online,Bank Transfer,Zoya,3816.0,2994.4,821.6,21.53,2025,10,5
ORD-07926,2025-08-11,External SSD,Electronics,Lahore,2,287.3,141.52,Corporate,Credit Card,Ali,574.6,283.04,291.56,50.74,2025,8,11
ORD-03652,2025-08-20,Webcam,Accessories,Lahore,9,123.22,41.17,Corporate,Credit Card,Hina,1108.98,370.53,738.45,66.59,2025,8,20
ORD-04378,2025-01-26,Tablet,Electronics,Multan,9,603.49,429.99,Online,JazzCash,Usman,5431.41,3869.91,1561.5,28.75,2025,1,26
ORD-04334,2025-03-30,Printer,Office,Lahore,10,194.22,149.92,Retail Store,Credit Card,Usman,1942.2,1499.2,443.0,22.81,2025,3,30
ORD-00873,2025-07-23,External SSD,Electronics,Peshawar,2,185.43,149.28,Retail Store,Debit Card,Sara,370.86,298.56,72.3,19.5,2025,7,23
ORD-09986,2025-11-23,Laptop,Electronics,Peshawar,4,1131.23,678.33,Retail Store,Debit Card,Zoya,4524.92,2713.32,1811.6,40.04,2025,11,23
ORD-09713,2025-12-31,Laptop,Electronics,Sialkot,1,1143.57,971.97,Online,JazzCash,Zoya,1143.57,971.97,171.6,15.01,2025,12,31
ORD-09583,2025-05-12,Laptop,Electronics,Karachi,8,1376.67,1020.16,Corporate,Bank Transfer,Usman,11013.36,8161.28,2852.08,25.9,2025,5,12
ORD-01471,2025-07-30,Office Chair,Furniture,Rawalpindi,9,431.87,134.6,Online,Cash,Sara,3886.83,1211.4,2675.43,68.83,2025,7,30
ORD-08139,2025-07-08,Tablet,Electronics,Multan,1,646.09,372.82,Retail Store,Credit Card,Sara,646.09,372.82,273.27,42.3,2025,7,8
ORD-05961,2025-09-23,Laptop,Electronics,Sialkot,7,923.04,790.24,Retail Store,Debit Card,Sara,6461.28,5531.68,929.6,14.39,2025,9,23
ORD-09569,2025-08-06,Wireless Mouse,Accessories,Multan,9,46.54,19.06,Online,Credit Card,Sara,418.86,171.54,247.32,59.05,2025,8,6
ORD-00249,2025-06-13,Office Chair,Furniture,Karachi,5,306.68,137.72,Retail Store,Cash,Usman,1533.4,688.6,844.8,55.09,2025,6,13
ORD-04935,2025-11-25,Monitor,Electronics,Peshawar,2,246.1,187.15,Online,Cash,Maham,492.2,374.3,117.9,23.95,2025,11,25
ORD-01865,2025-03-05,Webcam,Accessories,Islamabad,10,81.32,58.33,Online,JazzCash,Hamza,813.2,583.3,229.9,28.27,2025,3,5
ORD-02610,2025-01-03,Smartphone,Electronics,Sialkot,3,975.8,597.23,Online,Cash,Zoya,2927.4,1791.69,1135.71,38.8,2025,1,3
ORD-02125,2025-05-05,Laptop,Electronics,Peshawar,9,1477.4,1072.08,Corporate,Cash,Ayesha,13296.6,9648.72,3647.88,27.43,2025,5,5
ORD-08016,2025-12-09,Wireless Mouse,Accessories,Faisalabad,10,24.81,21.7,Retail Store,Bank Transfer,Usman,248.1,217.0,31.1,12.54,2025,12,9
ORD-01748,2025-05-14,External SSD,Electronics,Sialkot,3,287.46,169.66,Retail Store,Debit Card,Hamza,862.38,508.98,353.4,40.98,2025,5,14
ORD-06772,2025-03-14,Monitor,Electronics,Sialkot,10,438.53,256.68,Online,Bank Transfer,Bilal,4385.3,2566.8,1818.5,41.47,2025,3,14
ORD-02168,2025-06-11,External SSD,Electronics,Sialkot,6,243.14,169.48,Corporate,JazzCash,Maham,1458.84,1016.88,441.96,30.3,2025,6,11
ORD-03446,2025-07-16,Keyboard,Accessories,Karachi,2,101.94,73.47,Retail Store,Credit Card,Zoya,203.88,146.94,56.94,27.93,2025,7,16
ORD-04705,2025-05-11,Wireless Mouse,Accessories,Islamabad,3,84.17,28.99,Online,JazzCash,Bilal,252.51,86.97,165.54,65.56,2025,5,11
ORD-03079,2025-04-09,Printer,Office,Islamabad,2,466.59,144.56,Online,Debit Card,Ali,933.18,289.12,644.06,69.02,2025,4,9
ORD-09328,2025-05-27,Office Chair,Furniture,Islamabad,5,228.32,177.04,Retail Store,Credit Card,Danish,1141.6,885.2,256.4,22.46,2025,5,27
ORD-07763,2025-10-16,Tablet,Electronics,Karachi,5,611.94,442.7,Online,Debit Card,Zoya,3059.7,2213.5,846.2,27.66,2025,10,16
ORD-08210,2025-06-01,Monitor,Electronics,Karachi,10,401.32,176.79,Retail Store,Bank Transfer,Maham,4013.2,1767.9,2245.3,55.95,2025,6,1
ORD-05251,2025-12-19,Laptop,Electronics,Peshawar,6,1256.73,867.2,Online,Bank Transfer,Bilal,7540.38,5203.2,2337.18,31.0,2025,12,19
ORD-09829,2025-09-17,Monitor,Electronics,Faisalabad,10,448.25,296.89,Retail Store,Credit Card,Zoya,4482.5,2968.9,1513.6,33.77,2025,9,17
ORD-00448,2025-07-12,Wireless Mouse,Accessories,Islamabad,9,81.11,40.56,Online,Credit Card,Hina,729.99,365.04,364.95,49.99,2025,7,12
ORD-09277,2025-06-04,Keyboard,Accessories,Peshawar,10,37.07,27.31,Corporate,Cash,Ayesha,370.7,273.1,97.6,26.33,2025,6,4
ORD-04405,2025-01-21,Office Chair,Furniture,Faisalabad,9,401.64,234.68,Online,Credit Card,Bilal,3614.76,2112.12,1502.64,41.57,2025,1,21
ORD-03195,2025-12-07,Laptop,Electronics,Rawalpindi,5,980.23,806.1,Online,Cash,Hina,4901.15,4030.5,870.65,17.76,2025,12,7
ORD-02345,2025-11-09,Keyboard,Accessories,Faisalabad,3,45.12,32.88,Retail Store,Credit Card,Sara,135.36,98.64,36.72,27.13,2025,11,9
ORD-02587,2025-10-07,Keyboard,Accessories,Lahore,10,70.98,62.7,Corporate,Credit Card,Danish,709.8,627.0,82.8,11.67,2025,10,7
ORD-04726,2025-05-24,Smartphone,Electronics,Rawalpindi,3,602.15,466.6,Retail Store,JazzCash,Usman,1806.45,1399.8,406.65,22.51,2025,5,24
ORD-05115,2025-05-08,Tablet,Electronics,Faisalabad,5,398.0,306.44,Retail Store,Cash,Hina,1990.0,1532.2,457.8,23.01,2025,5,8
ORD-07869,2025-03-29,Monitor,Electronics,Islamabad,9,321.0,200.87,Retail Store,Debit Card,Hina,2889.0,1807.83,1081.17,37.42,2025,3,29
ORD-02992,2025-09-24,Tablet,Electronics,Peshawar,5,362.82,249.78,Online,JazzCash,Maham,1814.1,1248.9,565.2,31.16,2025,9,24
ORD-00684,2025-04-12,Wireless Mouse,Accessories,Karachi,3,84.95,17.43,Corporate,Debit Card,Ayesha,254.85,52.29,202.56,79.48,2025,4,12
ORD-06344,2025-11-24,Monitor,Electronics,Islamabad,8,530.63,330.42,Online,JazzCash,Bilal,4245.04,2643.36,1601.68,37.73,2025,11,24
ORD-05781,2025-05-05,Monitor,Electronics,Islamabad,7,344.35,186.44,Retail Store,Bank Transfer,Sara,2410.45,1305.08,1105.37,45.86,2025,5,5
ORD-00462,2025-10-13,Desk,Furniture,Peshawar,2,419.78,172.58,Retail Store,Credit Card,Hina,839.56,345.16,494.4,58.89,2025,10,13
ORD-04788,2025-06-22,Webcam,Accessories,Rawalpindi,8,156.39,86.02,Retail Store,Bank Transfer,Zoya,1251.12,688.16,562.96,45.0,2025,6,22
ORD-09846,2025-04-27,Tablet,Electronics,Faisalabad,10,755.28,294.08,Retail Store,0,Zoya,7552.8,2940.8,4612.0,61.06,2025,4,27
ORD-01916,2025-09-19,Headphones,Accessories,Karachi,4,76.7,43.6,Corporate,Credit Card,Maham,306.8,174.4,132.4,43.16,2025,9,19
ORD-05951,2025-07-19,Wireless Mouse,Accessories,Islamabad,4,36.31,15.37,Retail Store,JazzCash,Ali,145.24,61.48,83.76,57.67,2025,7,19
ORD-00319,2025-01-07,Monitor,Electronics,Sialkot,5,431.34,198.01,Corporate,JazzCash,Ali,2156.7,990.05,1166.65,54.09,2025,1,7
ORD-09109,2025-02-22,Keyboard,Accessories,Faisalabad,7,41.46,28.44,Corporate,Credit Card,Zoya,290.22,199.08,91.14,31.4,2025,2,22
ORD-05943,2025-01-09,External SSD,Electronics,Karachi,10,132.59,101.31,Corporate,Bank Transfer,Usman,1325.9,1013.1,312.8,23.59,2025,1,9
ORD-04327,2025-10-25,Office Chair,Furniture,Faisalabad,1,254.47,183.98,Retail Store,Debit Card,Ayesha,254.47,183.98,70.49,27.7,2025,10,25
ORD-03520,2025-01-04,External SSD,Electronics,Peshawar,1,130.55,57.63,Corporate,Credit Card,Hina,130.55,57.63,72.92,55.86,2025,1,4
ORD-07967,2025-10-18,Keyboard,Accessories,Islamabad,6,48.7,32.07,Corporate,Cash,Hina,292.2,192.42,99.78,34.15,2025,10,18
ORD-08616,2025-04-30,Printer,Office,Rawalpindi,3,210.09,130.25,Corporate,JazzCash,Zoya,630.27,390.75,239.52,38.0,2025,4,30
ORD-00377,2025-03-01,External SSD,Electronics,Rawalpindi,3,191.0,155.48,Online,Credit Card,Usman,573.0,466.44,106.56,18.6,2025,3,1
ORD-00411,2025-05-09,Wireless Mouse,Accessories,Lahore,6,83.69,45.72,Corporate,Debit Card,Zoya,502.14,274.32,227.82,45.37,2025,5,9
ORD-08006,2025-06-25,Smartphone,Electronics,Sialkot,3,821.55,302.15,Corporate,JazzCash,Zoya,2464.65,906.45,1558.2,63.22,2025,6,25
ORD-03465,2025-11-06,Tablet,Electronics,Faisalabad,7,629.01,180.04,Retail Store,Debit Card,Ali,4403.07,1260.28,3142.79,71.38,2025,11,6
ORD-09151,2025-05-21,Webcam,Accessories,Islamabad,7,100.05,68.76,Corporate,Cash,Ali,700.35,481.32,219.03,31.27,2025,5,21
